CEL_File,GES_Project,GES_Batch,Sex,Use_for_analysis,Sample_Name,Old_Name,MGI_ID,JAX_ID,KStest_D,Autosomal_A_Freq,Autosomal_B_Freq,Autosomal_H_Freq,Autosomal_V_Freq,Autosomal_N_Freq,G2F1_Study,VINO_Paper_Set,HDMI_paper,wild_mice,G2_F1,AXB_BXA,BXD,LXS,A_J_consomics,MSM_consomics,PWD_consomic,Classical,Outbred,F1,Replicated,Wild_derived,NotMusMusculus,NotMusMusculus_1
SNP_mDIV_B5-SNP09_068__072009,09MA-002.gac,,M,0,L (close to FVB/N),L,#N/A,#N/A,0.01,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B6-SNP09_069__072009,09MA-002.gac,,M,0,M (close to FVB/N),M,#N/A,#N/A,0.01,76%,19%,4%,0.2%,0.3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B7-SNP09_070__060509,09MA-002.gac,,M,0,N (close to FVB/N),N,#N/A,#N/A,0,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B8-SNP09_071__072009,09MA-002.gac,,M,0,O (close to FVB/N),O,#N/A,#N/A,0.02,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B9-SNP09_072__072009,09MA-002.gac,,F,0,P (close to FVB/N),P,#N/A,#N/A,0.03,76%,19%,4%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A1-SNP09_405_021210,09MA-009.gac,,M,0,BXA1/PgnJ,BXA-1 #22934,MGI:2163116,1692,0.02,87%,9%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A2-SNP09_406_021210,09MA-009.gac,,M,0,BXA2/PgnJ,BXA-2 #5998,MGI:2163815,1693,0.02,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A3-SNP09_407_021210,09MA-009.gac,,M,0,BXA4/PgnJ,BXA-4 #27721,MGI:2182744,1694,0.02,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A4-SNP09_408_021210,09MA-009.gac,,M,0,BXA11/PgnJ,BXA-11 #5467,MGI:2163660,1699,0.02,89%,7%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A5-SNP09_409_021210,09MA-009.gac,,M,0,BXA12/PgnJ,BXA-12 #3507,MGI:2161782,1700,0.02,84%,12%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A6-SNP09_410_021210,09MA-009.gac,,M,0,BXA13/PgnJ,BXA-13 #5313,MGI:2161874,1701,0.02,84%,12%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A7-SNP09_411_021210,09MA-009.gac,,M,0,BXA14/PgnJ,BXA-14 #5694,MGI:2164001,1702,0.01,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A8-SNP09_412_021210,09MA-009.gac,,M,0,BXA16/PgnJ,BXA-16 #1608,MGI:2162916,1703,0.01,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A9-SNP09_413_021210,09MA-009.gac,,M,0,BXA17/PgnJ,BXA--17 #5334,MGI:2163063,1704,0.02,86%,10%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A10-SNP09_414_021210,09MA-009.gac,,M,0,BXA24/PgnJ,BXA-24 #30462,MGI:2163936,1710,0.02,88%,8%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_A11-SNP09_415_021210,09MA-009.gac,,M,0,BXA25/PgnJ,BXA-25 #30787,MGI:2161487,1711,0.01,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B1-SNP09_416_021210,09MA-009.gac,,M,0,BXA26/PgnJ,BXA-26 #26004,MGI:2162591,1999,0.01,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B2-SNP09_417_021210,09MA-009.gac,,M,1,C57BL/6J,C57BL/6J Harlan,MGI:3028467,664,0,94%,1%,5%,0.0%,0.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B3-SNP09_418_021210,09MA-009.gac,,M,0,AXB1/PgnJ,AXB-1 #16318,MGI:2163568,1673,0.03,86%,9%,5%,0.1%,0.2%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B4-SNP09_419_021210,09MA-009.gac,,M,0,AXB2/PgnJ,AXB-2 #5952,MGI:2163676,1674,0.01,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B5-SNP09_420_021210,09MA-009.gac,,M,0,AXB4/PgnJ,AXB-4 #16419,MGI:2163845,1676,0.01,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B6-SNP09_421_021210,09MA-009.gac,,M,0,AXB5/PgnJ,AXB-5 #24238,MGI:2162564,1677,0.01,84%,12%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B7-SNP09_422_021210,09MA-009.gac,,M,0,AXB6/PgnJ,AXB-6 #16656,MGI:2163462,1678,0.01,85%,11%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B8-SNP09_423_021210,09MA-009.gac,,M,0,AXB8/PgnJ,AXB-8 #16851,MGI:2162713,1679,0.02,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B9-SNP09_424_021210,09MA-009.gac,,M,0,AXB10/PgnJ,AXB-10 #1813,MGI:2163411,1681,0.02,89%,7%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B10-SNP09_425_021210,09MA-009.gac,,M,0,AXB12/PgnJ,AXB-12 #16194,MGI:2163222,1683,0.01,85%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_B11-SNP09_426_021210,09MA-009.gac,,M,0,AXB13/PgnJ,AXB-13 #16732,MGI:2163394,1826,0.01,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C1-SNP09_427_021210,09MA-009.gac,,M,0,AXB15/PgnJ,AXB-15 #1674,MGI:2163105,1685,0.02,84%,12%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C2-SNP09_428_021210,09MA-009.gac,,M,0,AXB18/PgnJ,AXB-18 #26794,#N/A,#N/A,0.02,86%,10%,4%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C3-SNP09_429_021210,09MA-009.gac,,M,0,AXB23/PgnJ,AXB-23 #26971,MGI:2163849,1690,0.01,85%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNP_mDIV_C4-SNP09_430_021210,09MA-009.gac,,M,0,AXB24/PgnJ,AXB-24 #16448,MGI:2163730,1691,0.02,86%,10%,4%,0.1%,0.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUID-0000-0075-2248,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2249,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2250,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.4%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2251,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2252,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2253,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2254,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,73%,17%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2255,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2256,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0075-2257,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7557,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7558,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7559,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7560,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7561,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7562,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.04,67%,15%,15%,0.3%,1.9%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7563,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7564,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7565,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7566,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7567,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7568,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7569,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7570,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7571,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7572,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7573,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7574,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7575,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.03,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7576,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7577,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.03,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7578,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7579,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7580,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7581,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7582,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7583,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7584,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7585,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7586,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.03,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7587,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7588,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.05,58%,13%,15%,7.4%,6.9%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7589,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7590,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7591,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7592,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7593,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7594,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7595,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7596,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7597,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7598,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7599,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7600,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7601,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7602,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7603,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7604,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7605,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7606,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7607,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7608,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7609,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7610,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,75%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7611,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7612,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7613,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7614,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7615,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.03,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7616,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7617,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7618,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0,74%,16%,10%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7619,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7620,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7621,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,10%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7622,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7623,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7624,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7625,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7626,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7627,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7628,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,16%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7629,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.2%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7630,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.2%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7631,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7632,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,17%,9%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7633,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.01,74%,16%,10%,0.1%,0.1%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NUID-0000-0076-7634,dipetrillo-NMRI,,M,0,NMRI,NMRI,MGI:2160177,#N/A,0.02,74%,17%,9%,0.1%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
